x,y
978,443
905,619
720,229
310,860
699,214
786,710
459,856
202,456
747,453
323,129
835,250
609,136
738,879
603,431
324,190
268,549
376,713
804,547
541,983
794,513
653,461
820,584
620,764
980,798
179,114
642,338
809,920
239,803
394,966
194,476
337,961
817,879
597,629
573,252
386,403
706,595
380,430
979,675
264,796
570,501
594,947
121,174
206,881
1000,905
733,126
569,359
897,342
999,245
311,253
170,931
815,626
977,662
730,906
173,632
611,163
727,618
875,887
769,150
112,255
309,657
554,880
296,248
502,845
121,546
121,680
539,406
664,748
652,730
690,479
179,427
881,409
850,980
920,601
167,305
231,615
623,848
617,767
306,304
695,617
591,378
648,413
690,228
648,759
689,1000
925,891
705,944
485,148
269,287
978,807
947,808
632,326
589,349
572,812
265,527
437,513
147,716
422,106
832,605
414,548
240,535
742,951
731,396
829,878
477,501
371,156
732,924
993,382
457,557
217,558
531,331
529,584
575,832
674,119
768,337
249,362
739,906
258,173
944,449
510,134
487,836
158,914
299,492
811,725
720,710
104,792
967,133
247,608
939,514
351,222
489,271
905,809
149,831
294,478
901,499
414,436
818,237
307,715
439,624
178,348
760,293
237,732
517,260
646,821
398,405
965,230
743,696
158,181
260,404
868,529
157,263
585,273
266,309
209,361
613,564
632,558
711,490
1000,137
144,425
578,294
935,753
835,720
900,538
305,548
367,829
212,749
456,776
529,544
715,489
913,466
414,476
168,874
207,257
388,790
872,825
605,280
937,747
902,812
921,855
256,828
601,881
154,473
534,956
409,610
347,138
706,309
695,879
832,248
805,505
262,502
376,671
317,100
804,868
686,379
888,338
340,306
476,696
680,164
646,856
300,630
167,791
473,619
708,685
708,201
436,649
751,453
700,556
458,988
523,927
366,506
946,931
553,989
807,528
311,193
167,233
214,385
564,481
203,362
788,886
158,885
519,795
134,552
504,815
925,482
746,722
818,323
228,418
867,389
316,667
922,121
949,167
760,151
449,648
695,437
905,314
289,838
692,584
236,248
303,413
658,977
720,429
451,719
468,993
179,637
175,998
431,767
178,696
568,551
335,659
358,544
300,123
932,633
148,713
857,231
753,699
159,343
218,183
105,916
942,601
126,647
523,546
795,603
465,500
973,158
924,385
256,607
444,892
924,140
310,486
574,234
360,720
312,137
137,575
337,928
912,385
256,717
308,212
530,783
372,853
663,691
749,881
874,445
437,189
268,374
170,454
540,412
647,449
539,957
564,972
167,648
422,137
258,503
844,107
698,876
631,432
151,522
859,196
693,264
215,900
445,873
536,155
389,577
493,972
214,755
164,650
887,603
746,405
340,128
814,570
820,598
707,591
198,788
175,839
544,840
850,756
860,181
942,960
351,998
707,843
786,831
748,802
793,969
830,679
647,332
944,857
155,332
445,282
732,135
192,445
895,670
568,235
436,947
248,137
925,655
671,198
741,789
763,410
776,512
313,744
401,528
913,667
367,669
585,382
957,253
555,883
490,163
806,203
397,593
885,634
839,778
532,460
997,125
279,902
615,602
872,385
958,493
902,422
646,176
137,711
361,144
230,744
129,216
246,530
120,133
754,918
354,380
259,807
595,483
997,872
352,238
175,606
248,947
474,954
708,652
191,569
845,304
918,338
622,713
893,761
547,880
173,409
568,848
482,974
494,800
187,512
225,708
514,412
245,635
944,739
785,577
344,824
476,445
270,573
412,920
255,623
931,354
742,795
744,929
126,642
931,369
921,829
658,963
711,731
388,953
475,598
937,840
826,572
776,250
385,685
817,872
296,820
517,255
333,709
348,865
916,104
408,292
161,678
751,523
863,461
353,532
641,719
419,212
851,472
979,282
570,937
135,325
484,451
918,180
557,627
885,265
394,937
300,251
924,614
566,267
826,762
162,209
983,678
365,263
842,955
654,638
801,310
215,396
445,209
837,456
789,609
220,183
879,742
539,289
204,211
500,769
179,879
272,118
389,935
290,613
532,213
111,988
352,993
628,268
972,473
352,876
250,874
791,239
439,457
492,318
183,509
528,234
446,548
359,364
551,820
472,547
100,789
847,818
999,929
148,117
782,599
555,776
127,547
220,907
630,246
568,182
750,126
544,519
506,601
140,720
832,383
669,708
390,552
685,423
260,406
518,663
602,288
705,854
317,207
385,888
170,748
386,977
845,130
304,370
242,961
802,680
467,742
676,891
647,174
708,132
140,694
595,270
952,168
552,330
469,640
367,112
311,381
132,210
322,971
889,752
163,770
948,390
379,160
549,901
498,915
637,783
719,158
882,903
936,172
553,644
608,750
990,163
707,954
247,124
598,723
233,969
343,216
529,843
949,266
951,970
207,509
790,179
374,102
485,189
758,283
381,705
658,732
881,687
508,213
191,842
703,379
473,308
488,160
354,893
782,328
352,144
327,909
398,905
729,137
323,281
870,551
873,816
805,307
199,590
622,389
175,130
709,939
566,441
338,928
227,438
459,270
454,294
495,869
649,648
925,918
668,592
818,132
348,100
225,876
811,215
475,497
958,644
746,507
102,368
820,501
148,753
964,699
752,391
900,872
207,475
379,575
804,586
216,200
433,623
568,153
863,207
240,781
695,938
991,812
330,176
103,497
351,445
922,766
841,648
216,263
735,566
936,823
509,788
254,903
601,260
173,623
764,295
435,248
856,654
941,507
716,683
144,874
743,846
958,416
969,514
692,240
169,190
666,349
213,711
840,547
606,493
764,118
967,850
880,647
190,169
427,622
875,889
974,370
588,874
100,240
288,641
618,480
171,195
565,961
759,269
453,274
434,827
525,610
524,451
814,617
208,489
665,281
268,314
863,112
914,915
705,935
583,100
486,466
456,804
913,183
338,431
706,615
427,906
660,582
985,939
217,638
928,875
205,896
711,557
818,417
389,618
950,496
372,756
871,134
777,674
976,336
610,171
916,244
201,702
459,636
784,857
644,298
586,632
467,687
581,364
355,533
115,971
678,809
621,781
765,333
100,865
286,330
342,518
239,503
517,224
952,918
694,164
862,747
297,573
775,807
955,149
498,159
470,799
728,730
833,129
139,134
771,148
899,429
477,902
481,194
618,582
412,381
984,697
469,658
526,295
651,982
361,459
870,254
599,727
889,187
759,665
515,370
423,332
979,383
772,730
969,668
194,592
385,471
807,769
750,582
916,214
115,206
600,386
874,518
951,805
328,939
138,609
937,786
607,212
840,781
912,162
773,863
604,878
235,932
702,276
499,354
538,629
441,537
557,127
124,180
964,550
756,356
779,831
168,742
371,1000
866,255
606,312
182,308
952,517
894,692
615,138
998,842
679,902
660,830
619,941
746,730
256,628
861,934
642,609
650,458
351,707
500,852
654,180
181,983
960,428
773,233
191,149
325,297
656,585
686,354
232,775
800,148
871,358
389,238
149,475
791,417
630,798
574,269
957,914
134,204
849,316
907,689
823,910
270,635
771,999
637,734
708,425
282,637
639,559
415,217
662,242
785,344
989,392
584,502
562,238
556,411
572,415
703,258
751,582
634,802
277,616
484,975
937,948
296,466
862,626
528,737
286,140
271,604
935,706
854,895
189,561
968,742
124,622
470,784
215,788
136,300
330,919
356,594
377,973
717,492
817,452
793,897
976,237
917,928
358,942
458,645
114,855
561,804
212,352
136,822
420,752
280,716
643,726
223,849
466,560
901,824
145,659
669,979
810,772
279,580
567,285
399,264
230,989
215,572
983,374
683,813
597,977
421,297
237,614
291,629
797,379
135,203
520,910
859,753
431,408
590,386
375,766
974,259
995,198
979,854
957,484
131,374
998,887
567,784
933,978
589,411
340,116
184,910
888,720
862,803
473,358
449,705
962,575
173,325
376,150
525,799
832,935
783,253
185,592
403,946
225,460
466,888
139,222
220,623
1000,617
506,616
277,454
834,203
668,852
495,800
475,407
680,616
692,246
224,120
750,385
325,684
176,152
932,266
261,462
605,793
414,444
154,842
216,471
308,912
565,659
105,145
831,969
989,150
820,711
435,159
573,637
536,755
746,386
897,968
120,236
206,403
145,633
815,635
193,534
668,396
115,871
787,393
646,435
496,867
368,731
971,527
974,900
826,900
463,700
616,539
872,209
556,661
383,683
197,323
360,641
963,575
843,590
743,181
226,850
501,196
638,638
795,202
975,860
334,382
796,798
231,560
902,458
723,733
338,423
925,617
126,899
106,617
879,304
964,998
781,188
421,660
777,924
976,822
424,697
757,110
369,356
756,820
142,304
883,360
555,896
672,721
976,359
213,703
172,222
373,758
510,253
426,707
862,319
576,259
125,348
972,905
291,484
976,464
603,543
726,407
615,214
731,178
162,757
356,846
225,578
608,585
204,100
464,520
716,261
148,420
694,386
772,964
376,331
463,657
724,254
863,750
636,333
462,696
310,491
845,131
749,541
544,293
794,290
199,782
846,875
348,683
811,657
998,229
966,168
784,704
838,855
895,993
432,384
979,741
758,143
697,226
380,216
717,431
799,556
584,453
141,193
948,777
564,723
730,176
388,601
593,914
414,999
158,276
298,653
581,683
126,288
943,846
192,694
422,276
557,625
959,747
702,859
565,331
751,609
104,750
655,169
405,302
321,879
317,564
573,789
720,854
943,941
369,234
259,302
393,792
892,757
149,906
693,238
960,901
346,980
252,701
357,645
871,508
542,109
930,135
989,299
123,218
865,349
801,350
648,797
748,113
271,305
735,819
711,331
648,322
125,232
350,809
324,195
505,698
114,214
687,273
789,562
484,673
494,799
527,172
444,674
498,304
274,374
451,366
402,447
838,548
202,923
113,871
365,108
230,640
637,734
726,548
528,938
952,107
467,372
699,504
745,232
951,582
417,765
238,484
339,614
956,145
432,439
347,343
451,227
774,944
850,602
985,856
893,721
154,666
706,669
387,683
815,105
544,302
390,327
604,460
857,492
621,524
155,777
123,946
445,411
107,574
516,281
961,637
469,131
331,352
145,816
550,406
733,430
124,230
410,246
811,515
674,722
999,129
116,619
307,137
241,328
771,676
211,872
958,640
851,987
209,790
542,543
362,736
263,690
987,937
969,725
806,429
955,493
339,732
850,943
409,801
390,392
170,760
234,412
476,708
301,948
756,485
847,984
196,505
616,852
115,958
611,610
824,874
489,578
568,626
658,219
910,830
159,562
568,764
690,312
434,340
106,378
805,626
998,842
763,300
505,355
233,631
488,111
293,467
598,117
746,807
442,120
212,581
410,716
373,910
123,171
192,511
967,417
609,221
431,133
519,801
512,333
222,176
922,968
244,240
738,799
387,972
930,317
821,199
978,658
800,297
681,553
647,600
565,443
430,707
681,448
799,561
534,622
500,575
362,714
243,231
589,484
699,453
379,224
233,982
207,839
825,844
506,560
490,119
257,888
281,434
616,557
259,386
150,137
490,958
676,629
252,572
567,265
631,791
156,902
861,746
327,810
178,577
903,316
932,362
727,902
989,339
565,325
795,100
931,124
392,870
372,146
120,955
451,580
137,145
450,531
911,614
767,866
724,907
984,851
635,695
181,305
260,116
151,667
397,945
990,977
634,904
370,514
635,860
641,240
255,927
198,437
533,399
922,330
422,676
527,504
723,707
357,876
557,780
652,319
961,441
620,328
347,315
832,872
256,657
211,483
260,766
611,491
806,603
335,836
983,708
863,129
753,619
339,739
359,337
115,970
648,415
505,618
835,746
663,880
415,241
884,324
263,220
124,310
462,823
204,615
391,407
600,354
972,390
148,546
558,646
624,575
483,709
873,318
214,636
801,113
976,624
237,495
343,719
355,763
771,556
626,912
275,241
703,350
596,859
608,220
158,651
454,969
237,715
447,727
551,715
172,233
933,776
287,388
699,863
675,288
705,264
694,741
911,749
240,439
833,585
275,403
682,288
719,448
715,651
147,950
760,215
134,962
163,450
243,302
513,215
445,894
634,785
458,137
331,111
181,440
830,516
222,235
431,228
195,519
250,881
892,504
395,952
837,735
734,695
964,413
910,669
246,488
919,857
223,179
780,991
429,304
325,788
573,143
753,248
517,676
100,761
299,140
946,414
475,917
460,558
453,318
114,805
551,847
966,999
678,930
399,525
295,171
514,473
926,494
198,630
945,275
307,809
127,343
980,282
382,895
374,803
475,139
675,594
259,377
269,257
509,722
153,579
673,698
391,306
314,760
361,676
498,145
272,449
174,924
615,668
931,603
222,321
463,700
139,321
988,224
539,664
716,818
728,777
742,403
496,659
410,259
324,718
766,193
160,458
398,640
416,690
245,498
876,917
377,246
139,725
383,162
959,456
558,543
759,929
693,323
450,940
916,847
906,507
792,889
187,383
699,158
244,393
940,184
461,224
882,905
644,425
988,982
297,761
192,244
430,534
779,700
405,986
123,579
605,751
107,696
629,468
552,709
854,861
455,919
558,335
418,376
457,410
596,439
340,695
276,338
902,784
134,708
348,524
141,110
240,569
713,691
682,911
226,313
420,179
693,171
594,346
508,906
555,363
780,683
316,307
618,403
984,455
209,330
833,864
785,956
776,929
430,563
253,372
549,279
285,967
929,393
605,313
484,604
711,932
668,482
163,729
289,694
776,463
720,999
366,121
561,883
812,379
824,118
246,907
862,582
531,870
363,790
870,407
898,127
747,442
202,732
254,775
412,563
410,971
